event_type,latitude,longitude,event_cause,requires_road_closure,veh_type,corridor,priority,police_station,hour,day_of_week,month
0,12.97878153,77.59976254,10,0,5,5,1,11,14,2,2
1,12.9065364,77.5734677,16,0,5,16,1,22,7,2,3
1,12.9061883,77.5856282,16,0,5,16,1,22,7,2,3
1,12.9443726,77.597203,14,1,1,11,0,51,19,3,2
1,12.905831,77.6018674,16,0,5,1,1,37,7,2,3
1,12.9155161,77.5695657,6,1,5,11,0,2,19,3,2
1,12.9778753,77.5854037,14,0,2,11,0,11,18,3,2
1,12.9778753,77.5854037,14,0,2,11,0,11,18,3,2
1,13.0440133,77.55428,14,0,4,15,1,23,18,3,2
1,13.0231864,77.6468554,14,0,2,14,1,19,19,3,2
1,12.9054695,77.6016118,16,0,5,1,1,22,7,2,3
1,12.9879767,77.5094764,14,0,9,9,1,30,19,3,2
1,12.9423959,77.6226033,16,0,5,11,0,0,7,2,3
1,13.0435049,77.5843994,14,0,2,15,1,32,21,3,2
1,12.9435964,77.5823553,16,0,5,11,0,51,7,2,3
1,12.9257168,77.5970916,13,1,5,11,0,24,7,2,3
1,12.9263776,77.579679,16,0,5,11,0,24,7,2,3
1,12.966254,77.625327,16,0,5,11,0,16,7,2,3
1,12.9063647,77.5797301,13,0,5,16,1,22,7,2,3
1,12.9454287,77.5282021,14,0,1,16,1,6,22,3,2
1,12.9604217,77.5058979,14,0,9,11,0,26,20,3,2
1,13.0635036,77.457108,14,0,2,11,0,38,20,3,2
1,13.0379984,77.5219185,2,0,5,19,1,39,23,3,2
1,12.9388117,77.5224783,14,0,6,10,1,6,21,3,2
1,12.9288203,77.600102,16,0,5,1,1,24,7,2,3
1,13.0456229,77.5063447,14,0,7,19,1,39,0,1,2
1,12.9294076,77.6004122,16,0,5,1,1,24,7,2,3
1,12.978411,77.5434705,14,0,1,9,1,34,0,1,2
1,12.9481048,77.5732898,14,0,1,11,0,4,0,1,2
0,12.9299316,77.6761985,8,1,5,11,0,5,0,1,2
1,12.9784584,77.5432841,14,0,1,9,1,34,0,1,2
1,12.9785537,77.6057138,14,0,7,18,1,45,23,3,2
1,12.9897616,77.5020282,14,0,9,9,1,30,1,1,2
1,12.9694415,77.7006984,6,0,5,13,1,14,2,1,2
1,13.0020031,77.6796905,6,0,5,13,1,28,3,1,2
1,13.0418888,77.5476664,14,0,1,15,1,23,3,1,2
1,12.9390344,77.7473732,3,0,5,11,0,50,3,1,2
1,13.1825274,77.6406882,14,0,9,3,1,9,1,1,2
1,12.9613179,77.6318647,16,0,5,11,0,16,7,2,3
0,13.0271353,77.5796689,8,0,5,11,0,32,4,1,2
1,13.0757816,77.5904347,14,0,7,3,1,52,5,1,2
1,12.9613255,77.6317795,16,0,5,11,0,16,8,2,3
1,13.0897567,77.5966983,14,0,5,3,1,52,7,1,2
1,13.0102806,77.6978433,16,0,5,11,0,28,7,1,2
1,12.9928511,77.5835581,14,0,1,2,1,20,5,1,2
1,12.9615318,77.5604072,14,0,6,10,1,7,8,1,2
1,12.9709573,77.6068549,16,0,5,10,1,1,8,2,3
1,12.987838,77.5130677,14,0,2,9,1,30,7,1,2
1,12.912785,77.5589141,2,0,5,11,0,29,9,1,2
1,12.9863077,77.6461739,14,0,6,18,1,3,8,1,2
1,12.9863102,77.646048,14,0,6,18,1,3,8,1,2
0,12.9567617,77.7015267,4,1,5,20,1,14,11,1,2
1,12.972025,77.6194239,7,0,5,18,1,16,22,4,1
1,12.9289423,77.6179915,13,0,5,7,1,0,8,2,3
1,12.971406,77.6189246,16,0,5,18,1,16,8,2,3
1,12.9718995,77.6197751,16,0,5,18,1,16,8,2,3
1,13.0929683,77.59668,14,0,2,3,1,52,12,1,2
1,12.9345691,77.6297146,16,0,5,11,0,0,9,2,3
1,12.9773537,77.6271626,2,0,5,18,1,16,16,1,2
1,12.9538866,77.5687814,13,1,5,11,0,48,18,1,2
1,12.9758572,77.5875033,16,1,5,11,0,17,19,1,2
1,12.9681574,77.6061899,14,0,2,10,1,1,19,1,2
1,12.9561486,77.7009942,14,0,2,20,1,14,19,1,2
0,12.92609339,77.67623685,10,1,5,12,1,5,22,3,2
1,12.9458905,77.5284091,14,0,5,16,1,6,19,1,2
1,13.041233,77.6223217,3,0,5,6,1,19,20,1,2
1,12.9653189,77.5842525,6,0,5,10,1,17,21,1,2
1,12.9063813,77.585974,16,0,5,16,1,22,21,1,2
1,13.0381636,77.626299,4,0,5,14,1,19,21,1,2
1,12.916914,77.5735171,14,0,1,11,0,29,7,2,3
1,13.0380883,77.6259417,4,0,5,6,1,19,21,1,2
1,12.9473844,77.6989762,14,0,2,12,1,14,19,1,2
1,12.9652817,77.7019333,14,0,5,13,1,14,19,1,2
1,12.9530642,77.5417254,14,0,7,10,1,6,6,2,3
1,12.9424905,77.7467855,6,0,5,11,0,50,10,2,3
1,12.9879506,77.6499319,14,0,9,18,1,3,18,1,2
1,12.9696333,77.603115,13,0,5,10,1,1,11,2,3
1,13.00121678,77.58402681,2,0,5,2,1,43,11,2,3
1,12.9561274,77.7125013,14,0,2,20,1,14,11,2,3
1,13.0384192,77.6257821,4,1,5,6,1,19,21,1,2
1,12.9135217,77.6036567,13,0,5,11,0,37,18,2,3
1,13.030281,77.585662,14,0,4,2,1,32,22,1,2
1,13.1211683,77.6179233,7,0,5,11,0,52,22,1,2
1,13.0423232,77.5900171,11,1,5,2,1,32,12,6,12
1,12.9461308,77.5970935,14,0,5,11,0,51,22,1,2
1,13.0437007,77.5157783,6,0,5,19,1,8,18,2,3
1,12.9318535,77.5838672,13,0,5,11,0,24,18,2,3
1,13.10111,77.59962,14,0,7,3,1,52,18,2,3
1,12.9264413,77.5808446,13,0,5,11,0,24,18,2,3
1,12.9216,77.5807633,13,1,5,11,0,24,18,2,3
1,12.9222233,77.5836883,13,0,5,11,0,24,19,2,3
1,12.92603,77.5802967,16,0,5,11,0,24,18,2,3
1,12.9841406,77.7519672,14,0,9,11,0,35,19,2,3
1,12.9529765,77.5415796,7,0,5,11,1,6,23,1,2
1,12.953515,77.5003879,6,0,5,11,0,26,22,1,2
1,12.9386033,77.6346546,16,0,5,8,1,1,22,1,2
1,13.0028466,77.5838445,14,0,5,2,1,43,0,5,2
1,12.9873542,77.5126242,14,0,4,9,1,30,23,1,2
1,12.9597916,77.6415806,14,0,1,17,1,16,23,1,2
1,12.9364,77.5185545,14,0,1,10,1,6,22,1,2
1,13.0293051,77.5402265,14,0,5,19,1,53,20,2,3
1,12.9696676,77.7004044,14,0,6,13,1,14,18,2,3
1,12.9608088,77.6386153,14,0,1,17,1,16,20,2,3
1,12.93269,77.5886561,13,0,5,11,0,24,19,2,3
1,12.9766224,77.6009202,16,0,5,18,1,11,20,2,3
1,13.0019858,77.5838626,14,0,4,2,1,43,19,2,3
1,12.9691833,77.590395,14,0,6,10,1,11,23,1,2
1,12.9653882,77.7018161,14,0,4,13,1,14,21,1,2
1,12.9816739,77.5869219,6,0,5,11,0,11,6,4,1
1,12.9828467,77.5966008,6,0,5,5,1,11,19,6,1
1,13.0361195,77.5895123,14,0,4,2,1,18,22,1,2
1,12.9691733,77.5905,14,0,6,10,1,17,23,1,2
1,12.9803167,77.5860051,6,0,5,11,0,11,1,5,2
1,12.9254516,77.5803284,16,0,5,11,0,24,21,2,3
0,12.9698023,77.7004597,4,0,5,13,1,14,21,2,3
1,13.2573834,77.7123422,14,0,2,11,0,12,19,2,3
1,12.9606468,77.5043745,14,0,6,11,0,26,0,5,2
1,12.9462817,77.6072168,14,0,2,7,1,0,2,5,2
0,12.9050763,77.5856446,4,0,5,16,1,22,21,2,3
1,12.9234712,77.6554145,14,0,9,12,1,5,1,5,2
1,12.8663994,77.5345759,7,0,5,11,0,46,21,2,3
1,12.9371572,77.5626196,13,1,5,11,0,4,22,2,3
1,13.0020386,77.6630527,4,0,5,14,1,3,4,5,2
1,13.0429355,77.5866438,14,0,4,15,1,32,1,5,2
1,13.050612,77.5933747,2,0,5,2,1,18,4,5,2
1,12.938718,77.6346991,16,0,5,8,1,1,23,2,3
1,12.9837283,77.5938566,16,0,5,5,1,11,8,5,12
1,12.9451182,77.5970652,14,0,6,11,0,51,5,5,2
1,13.0168373,77.5840601,14,0,1,2,1,43,23,2,3
1,13.0468824,77.5756714,14,0,4,15,1,32,0,3,3
1,12.9018662,77.6011464,11,0,5,1,1,37,6,5,2
1,12.9819509,77.5954538,14,0,1,5,1,11,6,5,2
1,12.9870587,77.6485145,14,0,1,18,1,3,21,2,3
1,13.0699341,77.6204685,14,0,5,11,0,19,6,5,2
1,13.0445891,77.5818807,3,0,5,15,1,32,5,5,2
1,12.9870855,77.648421,14,0,1,18,1,3,21,2,3
0,12.969172,77.7005467,4,0,5,13,1,14,21,1,2
1,13.0958264,77.5936221,14,0,1,11,0,52,10,5,2
1,13.031606,77.5874307,6,0,5,2,1,32,0,3,3
1,13.0879383,77.5940317,14,0,6,3,1,52,18,5,2
1,12.9727382,77.698422,14,0,1,13,1,14,4,5,2
1,12.8993933,77.6339815,14,0,9,7,1,15,5,5,2
1,13.070013,77.4450571,2,0,5,11,0,38,18,5,2
1,13.0396997,77.5182903,14,0,1,19,1,39,1,3,3
1,12.9529134,77.5416203,11,0,5,10,1,6,20,5,2
1,12.9641669,77.625944,13,0,5,11,0,1,1,3,3
1,13.046897,77.644382,14,0,2,11,0,19,23,2,3
1,13.1250833,77.6124167,2,0,5,3,1,52,18,5,2
1,12.9800539,77.5727642,14,0,1,11,0,47,19,5,2
1,12.85678142,77.66416602,14,0,2,11,0,13,20,5,2
1,12.9679697,77.5909676,14,0,1,10,1,17,19,5,2
1,12.9567473,77.5342133,14,0,1,10,1,7,20,5,2
1,13.0936884,77.5959414,14,0,5,3,1,52,20,5,2
1,13.0347674,77.5291978,14,0,9,19,1,39,20,5,2
1,12.9378462,77.6349705,4,0,5,8,1,1,21,5,2
1,12.917534,77.5761933,14,0,1,11,0,24,2,3,3
1,12.9747841,77.5486991,14,0,9,21,1,34,0,3,3
1,12.9750397,77.5522543,7,0,5,9,1,34,21,5,2
1,13.0286023,77.5361493,14,0,2,19,1,53,3,3,3
1,12.9875809,77.619241,14,0,2,11,0,40,22,5,2
1,12.9614333,77.5606533,14,0,1,10,1,7,21,5,2
1,12.9750969,77.5522369,7,0,5,9,1,34,21,5,2
1,12.9932058,77.6619145,14,0,1,11,0,3,22,5,2
1,12.9405829,77.5742938,14,0,1,11,0,4,22,5,2
1,12.9876225,77.5945968,14,0,1,11,0,20,23,5,2
1,12.9436333,77.7471783,14,0,1,11,0,50,1,6,2
1,13.0299352,77.5366387,14,0,2,19,1,53,2,6,2
1,12.9839548,77.6403761,7,0,5,18,1,25,3,3,3
1,12.9636898,77.5847108,14,0,1,10,1,17,4,6,2
1,13.0016955,77.6792426,6,0,5,13,1,28,4,6,2
1,12.9163228,77.570324,14,0,1,11,0,2,4,6,2
1,13.0413323,77.6224696,14,0,2,6,1,19,4,6,2
1,12.9752206,77.6256805,6,1,5,18,1,16,4,3,3
1,12.9857333,77.5266267,14,0,5,9,1,30,3,3,3
1,12.9839284,77.6405645,7,0,5,18,1,25,3,3,3
1,13.0246483,77.5852377,6,0,5,2,1,41,4,6,2
1,12.9858915,77.5264086,6,0,5,9,1,30,4,3,3
1,12.9818243,77.5952978,6,0,5,5,1,11,22,2,12
1,12.9834253,77.5950206,7,0,5,5,1,11,6,6,2
1,12.9063895,77.5953074,7,0,5,16,1,22,5,2,12
1,12.9063944,77.5917062,6,0,5,16,1,22,4,3,3
1,13.0448582,77.5816721,3,0,5,15,1,32,4,6,2
1,12.9558641,77.5463576,14,0,1,10,1,6,4,6,2
1,13.0406715,77.6219368,14,0,2,6,1,27,4,6,2
1,13.019261,77.6558323,6,0,5,14,1,3,6,6,2
1,12.9634736,77.6417093,6,0,5,17,1,25,7,6,2
1,12.9839379,77.5977188,14,1,4,5,1,45,7,6,2
1,12.9054146,77.5856761,16,0,5,16,1,22,4,3,3
1,12.8182782,77.6899311,14,0,1,11,0,13,6,6,2
1,13.0633558,77.4578239,14,0,2,11,0,38,5,6,2
0,12.9694928,77.700667,4,0,5,13,1,14,21,5,2
1,12.9170147,77.5841208,14,0,1,11,0,24,8,6,2
1,12.9627,77.5653883,14,0,1,10,1,7,4,3,3
1,13.0473308,77.5011321,14,0,2,11,0,39,11,6,2
1,12.9560094,77.7279445,14,0,1,20,1,50,5,3,3
1,12.8883535,77.5620501,14,0,2,11,0,46,5,3,3
1,13.0083988,77.6957918,14,0,5,11,0,28,17,6,2
1,13.0014249,77.5837935,14,0,7,2,1,43,18,6,2
0,13.05331416,77.55094528,4,1,5,11,0,23,12,1,12
1,12.9834332,77.5950398,6,0,5,5,1,11,19,6,2
1,12.9674234,77.5681024,14,0,3,11,0,7,5,3,3
1,12.9832542,77.5960755,16,0,5,5,1,11,22,5,1
1,12.9610652,77.5592214,6,0,5,10,1,7,20,6,1
1,12.9365224,77.7037577,16,0,5,11,0,14,21,6,2
1,12.9022491,77.6009868,11,0,5,1,1,22,21,6,2
1,12.9864507,77.73138,14,0,6,11,0,35,21,6,2
1,13.1305823,77.615127,14,0,2,3,1,52,19,6,2
1,13.0454386,77.5020767,6,0,5,11,0,39,20,6,2
1,13.1028933,77.5997786,7,0,5,3,1,52,19,6,2
1,12.99572,77.5960333,14,0,5,11,0,41,19,6,2
1,12.9769594,77.6202004,14,0,2,11,0,16,5,3,3
1,13.044785,77.6266483,14,0,2,6,1,19,22,6,2
1,12.9798573,77.5816369,11,0,5,11,0,47,22,6,2
1,12.9016245,77.601047,14,0,1,1,1,37,22,6,2
1,13.0043228,77.7567049,7,0,5,11,0,35,22,6,2
1,13.0391136,77.542641,14,0,4,15,1,23,23,6,2
1,12.9775418,77.5742287,6,0,5,11,0,47,6,3,3
1,12.959592,77.5620312,14,0,3,10,1,7,4,3,3
1,12.9011982,77.5443666,2,0,5,11,0,29,23,6,2
1,12.9667804,77.5874869,14,0,4,10,1,17,23,6,2
1,12.9767709,77.5835862,7,0,5,11,0,47,21,1,1
1,12.9714146,77.6582129,14,0,1,11,0,25,1,4,2
1,13.0097918,77.7591575,14,0,2,11,0,35,23,6,2
1,12.9563287,77.5914733,14,0,1,11,0,51,0,4,2
1,13.0414178,77.6231794,14,0,2,6,1,19,1,4,2
1,13.0391876,77.5193964,6,0,5,19,1,39,0,4,2
1,13.0377318,77.5418233,14,0,7,15,1,23,22,6,2
1,12.9804733,77.5794236,14,0,1,11,0,47,23,6,2
1,13.0259455,77.5855367,14,0,9,2,1,41,23,6,2
1,12.9427928,77.5974063,14,0,4,11,0,51,6,3,3
1,12.9498164,77.6058462,6,1,5,7,1,0,1,4,2
1,12.9576764,77.6059609,16,0,5,7,1,1,21,3,1
1,12.9584214,77.5542999,14,0,5,10,1,34,5,3,3
1,13.0414067,77.5462717,6,0,5,15,1,23,21,6,1
1,12.976579,77.5888679,14,0,1,11,0,11,7,3,3
1,12.9096044,77.6762233,6,0,5,11,0,5,7,3,3
1,13.0415604,77.5470832,6,0,5,15,1,23,1,4,2
1,12.9636778,77.585023,14,0,1,10,1,17,3,4,2
1,13.0287687,77.5376981,14,0,4,19,1,53,5,3,3
1,13.016855,77.7037633,14,0,4,11,0,28,6,3,3
1,12.93008,77.6219487,6,1,5,8,1,0,3,4,2
1,12.9612781,77.5588938,14,0,0,10,1,34,8,3,3
1,13.0292386,77.5365365,14,0,4,19,1,53,4,4,2
1,13.0377313,77.6265336,4,0,5,14,1,19,3,4,2
1,12.9925593,77.7125964,6,0,5,11,0,35,3,4,2
1,12.9558203,77.7157905,14,0,4,20,1,50,4,4,2
1,12.9806035,77.5707879,14,0,5,11,0,7,4,4,2
1,13.0431668,77.5570694,3,0,5,15,1,23,3,4,2
1,12.9843071,77.5541767,14,0,4,11,0,34,1,4,2
1,12.9843207,77.5542729,14,0,4,11,0,34,1,4,2
1,13.0084613,77.6943781,14,0,1,11,0,28,9,3,3
1,13.0445549,77.5829215,4,0,5,15,1,32,4,4,2
1,13.0445436,77.5087575,14,0,3,19,1,39,2,4,2
1,12.9064837,77.5859033,16,0,5,16,1,22,21,2,2
1,13.0213237,77.7116339,14,0,4,11,0,28,6,3,3
0,12.906294,77.5854735,4,0,5,16,1,22,4,4,2
1,13.01855644,77.55852789,14,0,1,19,1,53,5,4,2
1,12.9634288,77.641634,14,0,1,17,1,25,5,4,2
1,12.99612,77.5847715,14,0,2,2,1,20,9,3,3
1,13.0932367,77.5954955,16,0,5,3,1,52,7,6,1
0,13.0949499,77.5972685,4,0,5,3,1,52,5,4,2
1,13.0040559,77.5830881,14,0,2,2,1,43,13,3,3
1,13.0393024,77.5190934,14,0,1,19,1,39,7,4,2
1,13.0443038,77.5098057,14,0,3,19,1,39,4,4,2
1,13.1907044,77.6457617,14,0,1,3,1,9,6,4,2
1,13.0413692,77.6226907,3,0,5,6,1,19,5,4,2
1,12.947392,77.5333224,14,0,2,10,1,6,5,4,2
1,12.9774516,77.580309,13,1,5,11,0,47,18,3,3
1,13.0437541,77.584076,14,0,9,15,1,32,5,4,2
1,13.0858183,77.5937033,14,0,2,3,1,52,10,4,2
1,12.9877044,77.4934405,14,0,1,9,1,30,7,4,2
1,13.0019267,77.63335,3,0,5,11,0,3,7,4,2
1,12.9702493,77.6322612,13,1,5,11,0,16,13,4,2
1,12.9859933,77.5793638,14,0,1,11,0,20,21,3,3
1,13.0069383,77.5488183,14,0,3,21,1,36,20,3,3
1,12.9540483,77.5913017,6,0,5,11,0,51,20,3,3
1,12.9216667,77.6213533,6,0,5,7,1,33,18,4,2
1,12.9896217,77.5016845,7,0,5,9,1,30,22,3,3
0,12.9533243,77.5737148,8,0,5,11,0,48,21,3,3
1,12.9919367,77.5855533,14,0,2,2,1,20,20,3,3
1,12.9872076,77.5801517,14,0,3,11,0,20,19,4,2
1,12.901769,77.7072031,14,0,5,11,0,50,22,3,3
1,12.9842607,77.6002114,14,0,2,11,0,45,23,3,3
1,12.9500193,77.6062176,14,1,9,7,1,0,18,4,2
1,13.037069,77.541653,14,1,2,15,1,23,18,4,2
1,13.0370664,77.5416438,14,1,2,15,1,23,18,4,2
1,13.0400857,77.5186436,14,0,1,19,1,39,23,3,3
1,12.971035,77.5981567,16,0,5,11,0,11,19,4,2
1,12.9109944,77.6265845,2,1,5,7,1,15,17,4,2
1,13.0380492,77.6260807,6,0,5,14,1,19,20,4,2
1,13.03812,77.6261448,6,0,5,6,1,19,20,4,2
1,13.0380229,77.6260876,6,0,5,14,1,19,20,4,2
1,13.0378492,77.626686,4,0,5,14,1,19,20,4,2
1,12.9876992,77.5138278,6,0,5,9,1,30,20,4,2
1,12.9093615,77.627449,2,0,5,7,1,15,17,4,2
1,12.9493925,77.605846,14,0,4,7,1,0,18,4,2
1,13.0368982,77.5416469,14,1,2,15,1,23,18,4,2
1,12.9603429,77.593817,7,0,5,11,0,17,0,1,3
0,12.98709566,77.61905384,10,1,5,11,0,40,18,6,2
1,12.9843085,77.5999849,7,0,5,5,1,45,0,1,3
1,13.0368856,77.5894397,14,0,9,2,1,18,21,3,3
1,12.9757394,77.62623,14,0,3,18,1,16,22,3,3
1,13.0134768,77.7095819,6,0,5,11,0,28,21,4,2
1,13.058216,77.4775502,14,0,7,11,0,38,0,1,3
1,12.890508,77.5643429,6,0,5,11,0,29,21,4,2
1,12.995394,77.5505958,14,0,3,21,1,49,1,1,3
1,12.9757009,77.5572382,14,0,1,9,1,34,21,4,2
1,12.8209447,77.6869068,7,0,5,11,0,13,21,4,2
1,12.9021244,77.6009099,11,0,5,1,1,22,21,4,2
1,12.9591872,77.7012264,14,0,1,20,1,14,21,4,2
1,13.01862439,77.55800419,6,0,5,19,1,53,22,4,2
1,12.9253172,77.550233,7,0,5,16,1,2,22,4,2
1,13.0199996,77.7098546,14,0,6,11,0,28,1,1,3
1,13.04244,77.5917,14,0,3,2,1,18,22,4,2
1,13.0036356,77.6629395,14,0,6,14,1,3,20,4,2
1,13.0494042,77.6453035,11,0,5,11,0,19,1,1,3
1,12.9233673,77.6003486,14,0,4,1,1,37,2,1,3
1,13.051243,77.5079024,14,0,1,11,0,8,23,4,2
1,12.9163992,77.6343214,14,0,1,12,1,15,23,4,2
1,12.9593141,77.6489403,3,0,5,17,1,25,22,4,2
1,13.0098085,77.5060619,3,0,5,11,0,39,21,4,2
1,13.018385,77.7061817,14,0,4,11,0,28,23,4,2
1,13.0181824,77.7075933,14,0,4,11,0,28,1,0,2
1,12.9597477,77.6487553,3,0,5,17,1,25,22,4,2
1,12.9559951,77.5460193,14,0,2,10,1,6,2,1,3
1,13.0212083,77.532755,14,0,2,11,0,42,22,4,2
1,13.0423317,77.5489533,14,0,4,15,1,23,1,1,3
1,12.9608839,77.5583387,14,0,6,10,1,7,2,1,3
1,12.9837183,77.64181,14,0,5,18,1,25,3,1,3
1,12.9074103,77.6003976,16,1,5,1,1,37,3,1,3
1,12.9869252,77.5800472,14,1,1,11,0,20,2,0,2
1,12.9762151,77.5990724,14,0,8,18,1,11,2,0,2
1,12.8993583,77.5727639,6,0,5,11,0,22,5,0,2
1,12.9832903,77.59701,14,1,9,5,1,11,3,0,2
1,13.0299318,77.5364118,14,0,5,19,1,53,4,0,2
1,12.9675116,77.5891914,14,0,1,10,1,17,2,1,3
1,12.9625255,77.5948692,6,0,5,10,1,17,5,1,3
1,12.8813895,77.5431082,7,0,5,11,0,46,5,1,3
1,12.9622317,77.5948457,6,0,5,10,1,1,5,1,3
1,12.993745,77.5852617,14,0,4,2,1,20,3,1,3
1,12.901029,77.4665508,3,0,5,10,1,31,5,1,3
1,12.9425168,77.5255155,14,0,8,10,1,6,3,1,3
1,12.8904509,77.5642971,14,0,1,11,0,29,4,1,3
1,13.0454946,77.5071561,14,0,1,19,1,8,2,1,3
1,13.0157783,77.5729483,14,0,1,11,0,43,5,0,2
1,12.9336029,77.6113624,14,0,1,7,1,0,5,0,2
1,13.0673044,77.4496339,14,0,2,11,0,38,4,1,3
1,12.9459336,77.5954659,6,0,5,11,0,51,6,0,2
1,12.9612079,77.5590824,14,0,1,10,1,7,5,0,2
1,13.0447938,77.5825434,3,0,5,15,1,32,5,0,2
1,13.0201267,77.65254,14,0,7,14,1,3,7,0,2
1,13.0290396,77.5861366,14,0,2,2,1,32,4,0,2
1,12.9417005,77.7471249,14,0,5,11,0,50,7,1,3
1,12.9663381,77.5869429,14,0,6,10,1,17,8,0,2
1,12.9783139,77.5489833,7,0,5,21,1,34,7,1,3
1,13.0616905,77.4597317,14,0,4,11,0,38,6,1,3
1,13.0384767,77.5894392,6,0,5,2,1,32,9,1,3
1,13.014384,77.5837351,3,0,5,2,1,43,8,1,3
1,12.9155018,77.6245772,14,0,6,12,1,15,9,0,2
1,12.9840583,77.5490758,13,0,5,21,1,34,9,1,3
1,12.929503,77.6161562,14,0,1,7,1,0,6,0,2
1,12.8699916,77.6534081,14,0,6,7,1,13,9,0,2
1,13.0453915,77.507419,14,0,2,19,1,8,9,0,2
1,13.070237,77.5651338,13,0,5,11,0,32,12,0,2
1,12.9745356,77.6110416,14,0,1,18,1,11,7,0,2
1,13.0701444,77.5650602,13,0,5,11,0,32,12,0,2
0,12.9696663,77.7005081,4,0,5,13,1,14,20,4,2
1,13.0454251,77.5071765,14,0,1,19,1,8,7,0,2
1,13.01608,77.5840883,6,0,5,2,1,43,18,1,3
1,12.976771,77.5887083,16,0,5,11,0,11,19,1,3
1,13.0701371,77.5650858,13,0,5,11,0,32,12,0,2
1,12.9161006,77.6324548,4,1,5,12,1,15,18,1,3
1,12.9811874,77.570631,16,1,5,11,0,44,19,1,3
1,13.0102627,77.6977411,16,0,5,11,0,28,19,1,3
1,12.9712301,77.5977831,16,0,5,11,0,11,19,1,3
1,12.983221,77.5924218,16,0,5,5,1,11,19,1,3
1,13.0431929,77.5518135,14,0,1,15,1,23,18,0,2
0,13.0360195,77.5212488,4,1,5,19,1,39,12,0,2
1,13.0702135,77.5650728,13,0,5,11,0,52,12,0,2
1,13.0082792,77.694241,14,0,2,11,0,28,16,0,2
1,13.1007763,77.5993401,14,0,4,3,1,52,19,0,2
1,12.9591687,77.7465274,16,1,5,20,1,50,19,1,3
1,12.8558596,77.6643521,14,0,2,11,0,13,19,0,2
1,13.01862439,77.55800419,6,0,5,19,1,53,20,0,2
1,12.8996615,77.6008692,7,0,5,1,1,37,21,0,2
1,12.9668588,77.5948388,14,0,1,10,1,17,19,0,2
1,13.0002709,77.6760265,14,0,9,13,1,3,19,0,2
1,12.9554994,77.7176068,16,0,5,20,1,50,20,1,3
1,12.9584994,77.6017538,4,1,5,11,0,1,21,0,2
1,12.9350306,77.6918587,2,0,5,12,1,14,22,0,2
1,12.996365,77.6693982,6,0,5,14,1,35,20,1,3
1,13.0415544,77.5476039,6,0,5,15,1,23,20,1,3
1,13.19304,77.6503512,14,0,9,11,0,9,22,0,2
1,12.9661358,77.586864,14,0,1,10,1,17,20,1,3
1,13.0515281,77.4880298,2,0,5,11,0,38,19,1,3
0,12.9745058,77.5704978,4,1,5,11,0,7,0,2,2
1,12.9757819,77.5387044,4,1,5,21,1,49,0,2,2
1,13.0467038,77.5719801,16,0,5,15,1,32,20,1,3
1,13.0401125,77.5181917,6,0,5,19,1,8,1,2,2
1,12.9481385,77.5736876,7,0,5,11,0,4,20,1,3
1,12.9888806,77.6528231,14,0,1,18,1,3,23,0,2
1,13.0399719,77.5181188,14,0,9,19,1,39,1,2,2
1,12.9568791,77.7010188,14,0,2,20,1,14,20,1,3
1,12.9853267,77.5745933,6,1,5,11,0,44,2,1,1
1,12.9217117,77.6607233,14,0,6,12,1,5,21,1,3
1,12.9822698,77.5674251,14,0,3,11,0,44,21,1,3
1,12.957054,77.567463,14,0,1,11,0,48,21,1,3
1,12.9105663,77.5825215,11,0,5,11,0,22,21,1,3
1,13.0158541,77.6623672,14,0,9,14,1,3,18,1,3
1,13.0423817,77.62509,16,0,5,6,1,19,1,2,2
1,12.981184,77.5706454,3,1,5,11,0,44,19,1,3
1,13.0286194,77.6321205,14,0,4,0,1,19,19,1,3
1,12.9898992,77.5928694,14,0,1,11,0,20,18,1,3
1,12.9572664,77.551711,14,0,1,10,1,6,19,1,3
1,13.0196389,77.5840125,14,0,5,2,1,41,0,2,2
1,13.0194507,77.5842804,14,0,5,2,1,41,0,2,2
1,12.9590793,77.5164124,14,0,2,11,0,6,23,0,2
1,12.9994047,77.5496096,16,1,5,21,1,42,21,1,1
1,12.936298,77.7054278,4,0,5,11,0,14,4,2,2
1,12.9752244,77.5761558,14,0,1,11,0,47,4,2,2
1,13.0031325,77.5841819,14,0,0,2,1,43,4,2,2
1,12.9276259,77.5460056,14,0,1,16,1,2,4,2,2
1,13.0642417,77.6518426,14,0,2,11,0,19,2,2,2
1,12.9574207,77.5518605,14,0,1,10,1,6,19,1,3
1,13.1037944,77.5985539,14,0,9,3,1,52,19,1,3
1,13.0745972,77.4323408,2,1,5,11,0,38,20,1,3
1,12.9677312,77.5025139,7,0,5,11,0,26,6,2,2
1,12.9665363,77.5443086,2,0,5,11,0,49,6,2,2
1,13.0210592,77.5282216,14,0,4,11,0,53,4,2,2
1,12.900867,77.5733073,7,0,5,11,0,22,6,2,2
1,13.0244934,77.7174868,14,0,4,11,0,28,21,1,3
1,13.0667583,77.593245,2,0,5,3,1,32,22,1,3
1,12.92325643,77.58360956,6,0,5,11,0,24,22,1,3
1,13.027915,77.72327,14,0,2,11,0,28,21,1,3
1,13.0639486,77.5049766,14,0,1,11,0,8,20,1,3
1,13.1142212,77.5790245,14,0,5,11,0,52,20,1,3
1,12.9247242,77.6735579,14,0,1,12,1,5,20,1,3
1,12.9592719,77.654759,14,0,4,17,1,25,6,2,2
1,12.9622744,77.5945028,14,0,1,11,0,17,6,2,2
